date,symbol,factor,prev_close_reported,close_previous_day
2026-03-26,SUNDARMFIN,0.975351,4649.5,4767.0
2026-03-31,SUNDARMFIN,1.04708,4581.5,4375.5
2026-04-14,SUNDARMFIN,1.026855,4932.5,4803.5
2026-05-01,SUNDARMFIN,1.021258,4631.2,4534.8
2025-11-05,SUNDRMBRAK,0.96716,780.45,806.95
2025-12-25,SUNDRMBRAK,0.978236,685.45,700.7
2026-01-15,SUNDRMBRAK,1.020953,648.05,634.75
2026-01-26,SUNDRMBRAK,1.040832,618.15,593.9
2026-03-03,SUNDRMBRAK,1.03595,605.15,584.15
2026-03-31,SUNDRMBRAK,1.066552,496.0,465.05
2026-05-28,SUNDRMBRAK,0.953156,726.4,762.1
2026-01-26,SUNDRMFAST,1.024053,932.4,910.5
2026-02-02,SUNDRMFAST,0.978268,931.8,952.5
2026-03-03,SUNDRMFAST,1.030935,873.15,846.95
2026-06-26,SUNDRMFAST,0.97056,901.65,929.0
2025-10-22,SUNDROP,0.963465,750.25,778.7
2026-03-31,SUNDROP,1.05456,591.45,560.85
2026-02-02,SUNFLAG,0.978853,239.77,244.95
2026-03-26,SUNFLAG,0.967804,211.62,218.66
2026-03-31,SUNFLAG,1.045492,202.93,194.1
2025-11-05,SUNLITE,0.968272,218.2,225.35
2026-01-15,SUNLITE,0.952495,376.95,395.75
2026-01-26,SUNLITE,1.024489,343.05,334.85
2026-02-02,SUNLITE,0.951163,372.0,391.1
2026-03-31,SUNLITE,0.938567,340.7,363.0
2026-04-03,SUNLITE,1.021409,376.9,369.0
2026-04-14,SUNLITE,1.060003,399.25,376.65
2026-05-01,SUNLITE,1.052594,516.35,490.55
2026-05-28,SUNLITE,0.95746,463.65,484.25
2026-03-26,SUNPHARMA,0.976551,1753.3,1795.4
2026-03-31,SUNPHARMA,1.020715,1793.6,1757.2
2026-04-03,SUNPHARMA,1.020607,1728.5,1693.6
2025-10-22,SUNREST,1.034091,45.5,44.0
2025-11-05,SUNREST,1.053763,49.0,46.5
2026-01-15,SUNREST,1.07362,35.0,32.6
2026-01-26,SUNREST,0.924242,30.5,33.0
2026-03-26,SUNREST,0.944056,40.5,42.9
2026-04-14,SUNREST,0.975676,36.1,37.0
2026-04-03,SUNREST-RE,1.666667,2.5,1.5
2026-04-14,SUNREST-RE,1.111111,0.5,0.45
2025-12-25,SUNTECH,0.979499,43.0,43.9
2026-01-15,SUNTECH,1.031447,41.0,39.75
2026-01-26,SUNTECH,1.091181,36.5,33.45
2026-02-02,SUNTECH,1.039548,36.8,35.4
2026-03-03,SUNTECH,1.044737,39.7,38.0
2026-03-26,SUNTECH,0.923193,30.65,33.2
2026-03-31,SUNTECH,1.028302,32.7,31.8
2026-04-14,SUNTECH,0.955689,39.9,41.75
2026-05-01,SUNTECH,1.048429,40.05,38.2
2026-05-28,SUNTECH,0.975,39.0,40.0
2026-01-26,SUNTECK,1.051799,388.85,369.7
2026-03-03,SUNTECK,1.0257,401.1,391.05
2026-03-31,SUNTECK,1.046669,285.95,273.2
2026-04-03,SUNTECK,0.970883,295.1,303.95
2026-05-01,SUNTECK,1.04335,355.0,340.25
2026-01-26,SUNTV,0.978544,551.85,563.95
2026-03-03,SUNTV,1.035329,647.65,625.55
2026-03-31,SUNTV,1.033601,586.0,566.95
2026-04-03,SUNTV,0.978248,582.4,595.35
2026-04-14,SUNTV,0.968426,598.1,617.6
2026-05-01,SUNTV,0.968048,586.25,605.6
2026-05-28,SUNTV,0.961591,493.2,512.9
2026-01-26,SUPERHOUSE,1.03054,142.06,137.85
2026-03-03,SUPERHOUSE,1.051733,155.32,147.68
2026-03-31,SUPERHOUSE,1.025336,134.36,131.04
2026-04-14,SUPERHOUSE,1.030145,153.78,149.28
2026-06-26,SUPERHOUSE,0.966424,154.28,159.64
2026-01-15,SUPERSPIN,0.977995,8.0,8.18
2026-02-02,SUPERSPIN,0.959494,7.58,7.9
2026-03-03,SUPERSPIN,1.032258,6.4,6.2
2026-03-31,SUPERSPIN,1.046512,4.05,3.87
2026-04-03,SUPERSPIN,0.96347,4.22,4.38
2026-05-01,SUPERSPIN,0.974638,5.38,5.52
2026-06-26,SUPERSPIN,0.952381,5.2,5.46
2025-11-05,SUPRAJIT,1.025382,456.5,445.2
2026-01-26,SUPRAJIT,1.04506,433.7,415.0
2026-02-02,SUPRAJIT,0.972142,437.95,450.5
2026-03-26,SUPRAJIT,0.977464,401.2,410.45
2026-03-31,SUPRAJIT,1.035866,414.45,400.1
2026-04-03,SUPRAJIT,1.02527,421.95,411.55
2026-04-14,SUPRAJIT,1.06086,436.65,411.6
2026-01-15,SUPREME,0.919173,62.66,68.17
2026-01-26,SUPREME,1.056301,59.85,56.66
2026-02-02,SUPREME,1.029807,59.77,58.04
2026-03-03,SUPREME,1.023831,55.85,54.55
2026-03-26,SUPREME,1.026194,50.93,49.63
2026-03-31,SUPREME,1.125891,50.53,44.88
2026-04-03,SUPREME,1.081423,53.79,49.74
2026-04-14,SUPREME,1.021394,57.29,56.09
2026-06-26,SUPREME,1.052068,50.11,47.63
2025-12-25,SUPREMEENG,1.044248,1.18,1.13
2026-03-03,SUPREMEENG,1.052083,1.01,0.96
2026-03-26,SUPREMEENG,1.048544,1.08,1.03
2026-03-31,SUPREMEENG,1.042553,0.98,0.94
2026-04-14,SUPREMEENG,0.955357,1.07,1.12
2026-05-01,SUPREMEENG,0.962617,1.03,1.07
2026-05-28,SUPREMEENG,1.021053,0.97,0.95
2026-03-26,SUPREMEIND,0.979749,3754.4,3832.0
2026-06-26,SUPREMEIND,1.040475,3560.4,3421.9
2025-10-22,SUPREMEINF,1.029196,103.99,101.04
2025-11-05,SUPREMEINF,1.034254,91.79,88.75
2025-12-25,SUPREMEINF,1.035451,88.5,85.47
2026-03-03,SUPREMEINF,1.02803,83.62,81.34
2026-03-26,SUPREMEINF,1.033648,65.74,63.6
2026-03-31,SUPREMEINF,1.052604,61.23,58.17
2026-05-01,SUPREMEINF,1.033368,79.9,77.32
2026-06-26,SUPREMEINF,1.024828,73.06,71.29
2026-01-26,SUPREMEPWR,1.04795,150.8,143.9
2026-03-03,SUPREMEPWR,1.048609,148.85,141.95
2026-03-31,SUPREMEPWR,1.039617,157.45,151.45
2026-04-03,SUPREMEPWR,0.961109,159.4,165.85
2026-04-14,SUPREMEPWR,0.890606,181.55,203.85
2026-01-26,SUPRIYA,1.043642,747.3,716.05
2026-03-03,SUPRIYA,1.030522,655.0,635.6
2026-03-26,SUPRIYA,0.952329,564.35,592.6
2026-03-31,SUPRIYA,1.045649,587.55,561.9
2026-05-28,SUPRIYA,0.96742,780.95,807.25
2026-06-26,SUPRIYA,1.026774,953.0,928.15
2025-10-22,SURAJEST,0.974619,268.8,275.8
2025-12-25,SURAJEST,1.024023,245.1,239.35
2026-01-26,SURAJEST,1.060484,223.55,210.8
2026-03-03,SURAJEST,1.025067,219.19,213.83
2026-04-03,SURAJEST,0.976977,186.71,191.11
2026-05-01,SURAJEST,1.024242,239.14,233.48
2025-10-22,SURAJLTD,1.035093,345.1,333.4
2026-01-15,SURAJLTD,1.034734,241.0,232.91
2026-01-26,SURAJLTD,1.049249,231.37,220.51
2026-02-02,SURAJLTD,0.972799,217.44,223.52
2026-03-03,SURAJLTD,1.021182,225.62,220.94
2026-04-03,SURAJLTD,1.046791,258.39,246.84
2026-04-14,SURAJLTD,0.932268,242.11,259.7
2026-05-28,SURAJLTD,0.975081,228.52,234.36
2025-10-22,SURAKSHA,0.971157,301.35,310.3
2025-11-05,SURAKSHA,0.977473,316.75,324.05
2026-03-26,SURAKSHA,1.032226,256.25,248.25
2026-03-31,SURAKSHA,1.033341,235.55,227.95
2026-05-28,SURAKSHA,1.020373,295.5,289.6
2025-12-25,SURANASOL,0.97931,26.98,27.55
2026-01-26,SURANASOL,0.956377,23.02,24.07
2026-02-02,SURANASOL,1.039847,24.53,23.59
2026-03-03,SURANASOL,1.078774,22.87,21.2
2026-03-31,SURANASOL,1.073482,20.16,18.78
2025-12-25,SURANAT&P,0.950237,20.05,21.1
2026-01-26,SURANAT&P,1.047066,18.02,17.21
2026-03-03,SURANAT&P,1.044263,17.93,17.17
2026-03-31,SURANAT&P,1.026065,16.14,15.73
2025-10-22,SURANI,0.895652,82.4,92.0
2025-12-25,SURANI,1.048035,60.0,57.25
2026-01-26,SURANI,0.952534,59.2,62.15
2026-02-02,SURANI,1.026917,62.95,61.3
2026-03-26,SURANI,0.914511,81.3,88.9
2026-03-31,SURANI,0.909441,94.4,103.8
2026-05-28,SURANI,1.051165,126.35,120.2
2026-06-26,SURANI,0.974265,106.0,108.8
2026-05-28,SURYALA,0.833333,389.0,466.8
2026-06-26,SURYALA,1.023261,457.5,447.1
2025-12-25,SURYALAXMI,0.972654,56.91,58.51
2026-03-03,SURYALAXMI,1.047325,55.99,53.46
2026-03-31,SURYALAXMI,1.077012,46.43,43.11
2026-05-01,SURYALAXMI,0.97981,57.75,58.94
2026-05-28,SURYALAXMI,0.967355,57.19,59.12
2026-01-26,SURYAROSNI,1.038429,245.9,236.8
2026-03-31,SURYAROSNI,1.046257,196.78,188.08
2026-04-03,SURYAROSNI,0.957358,208.12,217.39
2026-05-01,SURYAROSNI,0.965856,241.58,250.12
2026-05-28,SURYAROSNI,0.979781,232.6,237.4
2025-12-25,SURYODAY,1.026898,144.31,140.53
2026-01-26,SURYODAY,1.051529,139.58,132.74
2026-03-03,SURYODAY,1.055458,132.08,125.14
2026-03-26,SURYODAY,0.977115,125.53,128.47
2026-03-31,SURYODAY,1.077033,127.93,118.78
2026-05-28,SURYODAY,0.974487,161.57,165.8
2026-01-26,SUTLEJTEX,1.029412,27.65,26.86
2026-03-03,SUTLEJTEX,1.028834,31.4,30.52
2026-03-31,SUTLEJTEX,1.069479,25.86,24.18
2026-04-03,SUTLEJTEX,0.965492,26.86,27.82
2026-04-14,SUTLEJTEX,0.930964,31.69,34.04
2026-05-01,SUTLEJTEX,1.045195,40.24,38.5
2026-06-26,SUTLEJTEX,1.038627,38.72,37.28
2025-10-22,SUVEN,0.97048,191.66,197.49
2025-11-05,SUVEN,1.037555,204.72,197.31
2025-12-25,SUVEN,1.022015,171.3,167.61
2026-01-26,SUVEN,1.028343,137.87,134.07
2026-02-02,SUVEN,1.048792,139.29,132.81
2026-03-03,SUVEN,1.028734,146.07,141.99
2026-03-26,SUVEN,0.964667,129.14,133.87
2026-04-03,SUVEN,0.933338,147.43,157.96
2026-04-14,SUVEN,1.026891,195.52,190.4
2026-05-01,SUVEN,1.025722,217.33,211.88
2026-05-28,SUVEN,1.025379,273.93,267.15
2026-06-26,SUVEN,0.95304,254.7,267.25
2026-03-03,SUVIDHAA,1.052632,3.0,2.85
2026-03-26,SUVIDHAA,0.957854,2.5,2.61
2026-03-31,SUVIDHAA,1.132743,2.56,2.26
2026-04-14,SUVIDHAA,1.069182,3.4,3.18
2026-05-01,SUVIDHAA,1.037801,3.02,2.91
2025-11-05,SUYOG,1.024546,755.5,737.4
2025-12-25,SUYOG,1.029414,633.45,615.35
2026-01-15,SUYOG,1.021895,555.4,543.5
2026-03-03,SUYOG,1.023696,708.5,692.1
2026-03-26,SUYOG,0.967515,612.05,632.6
2026-03-31,SUYOG,0.977456,600.5,614.35
2026-04-03,SUYOG,0.954842,636.45,666.55
2025-10-22,SUZLON,0.979882,53.09,54.18
2026-01-26,SUZLON,1.028228,46.99,45.7
2026-02-02,SUZLON,0.968534,46.17,47.67
2026-03-03,SUZLON,1.042002,42.67,40.95
2026-03-26,SUZLON,0.970901,41.04,42.27
2026-03-31,SUZLON,1.03185,40.82,39.56
2026-05-01,SUZLON,1.02213,56.81,55.58
2026-05-28,SUZLON,0.948722,54.58,57.53
2026-03-31,SVLL,1.020213,489.6,479.9
2026-04-03,SVLL,0.973699,505.35,519.0
2026-04-14,SVLL,0.97155,572.0,588.75
2026-05-01,SVLL,0.978748,584.9,597.6
2026-05-28,SVLL,0.976973,560.05,573.25
2026-06-26,SVLL,0.965355,686.85,711.5
2025-10-22,SVPGLOB,0.956403,3.51,3.67
2025-11-05,SVPGLOB,1.022409,3.65,3.57
2026-02-02,SVPGLOB,1.033113,3.12,3.02
2026-03-31,SVPGLOB,1.071429,2.4,2.24
2026-05-01,SVPGLOB,1.024862,3.71,3.62
2025-11-05,SWANCORP,1.036923,471.8,455.0
2026-01-26,SWANCORP,0.978049,401.0,410.0
2026-02-02,SWANCORP,0.964781,406.8,421.65
2026-03-03,SWANCORP,1.036876,382.4,368.8
2026-03-31,SWANCORP,1.033167,309.95,300.0
2026-04-03,SWANCORP,1.02467,321.9,314.15
2026-05-01,SWANCORP,1.028554,344.0,334.45
2026-06-26,SWANCORP,1.020267,324.7,318.25
2025-11-05,SWANDEF,0.952396,773.25,811.9
2026-03-03,SWANDEF,0.954586,1700.5,1781.4
2026-03-26,SWANDEF,1.052614,1856.6,1763.8
2026-03-31,SWANDEF,1.052612,1676.6,1592.8
2026-04-03,SWANDEF,0.974779,1584.6,1625.6
2026-04-14,SWANDEF,1.025197,1851.3,1805.8
2026-05-28,SWANDEF,0.97574,1914.5,1962.1
2026-06-26,SWANDEF,0.967277,2143.1,2215.6
2025-11-05,SWARAJ,0.93687,195.15,208.3
2026-02-02,SWARAJ,0.977442,268.65,274.85
2026-03-31,SWARAJ,1.028354,277.45,269.8
2026-05-28,SWARAJ,1.067537,261.6,245.05
2026-06-26,SWARAJ,0.922414,246.1,266.8
2026-03-03,SWARAJENG,1.029818,3595.3,3491.2
2026-03-26,SWARAJENG,0.978378,3434.4,3510.3
2026-03-31,SWARAJENG,1.035994,3428.0,3308.9
2026-04-03,SWARAJENG,0.965488,3421.4,3543.7
2025-11-05,SWASTIK,0.972713,30.3,31.15
2025-12-25,SWASTIK,0.965739,22.55,23.35
2026-03-03,SWASTIK,1.02719,17.0,16.55
2026-03-26,SWASTIK,0.977918,15.5,15.85
2026-03-31,SWASTIK,1.073077,13.95,13.0
2026-04-14,SWASTIK,1.045455,18.4,17.6
2026-05-01,SWASTIK,0.977477,21.7,22.2
2026-06-26,SWASTIK,1.050279,18.8,17.9
2026-01-26,SWELECTES,1.03905,540.15,519.85
2026-03-26,SWELECTES,1.059122,553.55,522.65
2026-05-28,SWELECTES,0.940105,611.35,650.3
2025-10-22,SWIGGY,0.976394,421.9,432.1
2025-11-05,SWIGGY,0.97363,402.45,413.35
2026-01-26,SWIGGY,1.027426,320.3,311.75
2026-03-03,SWIGGY,1.044118,301.75,289.0
2026-03-31,SWIGGY,1.032686,268.55,260.05
2026-04-03,SWIGGY,0.963501,265.3,275.35
2026-04-14,SWIGGY,1.040878,275.0,264.2
2026-05-28,SWIGGY,0.938112,253.9,270.65
2025-10-22,SWSOLAR,0.975484,224.81,230.46
2026-01-15,SWSOLAR,1.022919,202.63,198.09
2026-01-26,SWSOLAR,1.030767,190.63,184.94
2026-03-03,SWSOLAR,1.042162,197.99,189.98
2026-03-26,SWSOLAR,0.974196,162.72,167.03
2026-03-31,SWSOLAR,1.062265,158.15,148.88
2025-12-25,SYLVANPLY,0.970492,59.2,61.0
2026-03-03,SYLVANPLY,1.022222,46.0,45.0
2026-03-31,SYLVANPLY,1.07625,43.05,40.0
2026-04-03,SYLVANPLY,1.021739,47.0,46.0
2026-04-14,SYLVANPLY,1.132075,51.0,45.05
2026-02-02,SYMPHONY,0.976169,901.15,923.15
2026-03-26,SYMPHONY,0.968307,724.1,747.8
2026-03-31,SYMPHONY,1.037193,713.9,688.3
2026-04-14,SYMPHONY,1.020866,758.35,742.85
2026-01-26,SYNCOMF,1.025126,12.24,11.94
2026-02-02,SYNCOMF,1.040895,13.49,12.96
2026-03-03,SYNCOMF,1.038993,12.79,12.31
2026-03-31,SYNCOMF,1.062136,10.94,10.3
2026-05-28,SYNCOMF,1.025641,16.0,15.6
2026-01-26,SYNGENE,1.089739,592.6,543.8
2026-03-03,SYNGENE,1.024136,422.2,412.25
2026-03-26,SYNGENE,0.952478,398.85,418.75
2026-03-31,SYNGENE,1.065914,415.6,389.9
2026-05-01,SYNGENE,0.924089,432.15,467.65
2025-11-05,SYNOPTICS,0.955529,79.5,83.2
2025-12-25,SYNOPTICS,0.968939,63.95,66.0
2026-02-02,SYNOPTICS,0.950311,45.9,48.3
2026-03-03,SYNOPTICS,1.052632,58.0,55.1
2026-03-26,SYNOPTICS,1.037628,45.5,43.85
2026-03-31,SYNOPTICS,1.051702,41.7,39.65
2026-04-14,SYNOPTICS,0.952381,46.0,48.3
2026-05-28,SYNOPTICS,1.048454,50.85,48.5
2026-03-03,SYRMA,1.052345,822.25,781.35
2026-03-26,SYRMA,0.967166,790.9,817.75
2026-03-31,SYRMA,1.058337,818.2,773.1
2025-11-05,SYSTANGO,0.976205,240.0,245.85
2025-12-25,SYSTANGO,1.021219,322.45,315.75
2026-01-26,SYSTANGO,1.031115,286.65,278.0
2026-03-03,SYSTANGO,1.061174,257.6,242.75
2026-03-26,SYSTANGO,0.968921,247.85,255.8
2026-03-31,SYSTANGO,1.025205,237.95,232.1
2026-04-03,SYSTANGO,0.972058,247.0,254.1
2026-04-14,SYSTANGO,1.021956,276.95,271.0
2026-06-26,SYSTANGO,0.973877,225.55,231.6
2025-10-22,SYSTMTXC,0.977945,164.95,168.67
2025-11-05,SYSTMTXC,0.962598,160.34,166.57
2026-01-15,SYSTMTXC,1.02278,105.96,103.6
2026-01-26,SYSTMTXC,1.118731,91.68,81.95
2026-03-03,SYSTMTXC,1.031579,75.46,73.15
2026-03-26,SYSTMTXC,0.970551,60.64,62.48
2026-03-31,SYSTMTXC,1.082431,56.99,52.65
2026-04-03,SYSTMTXC,0.919065,57.8,62.89
2026-04-14,SYSTMTXC,1.034143,74.51,72.05
2026-05-01,SYSTMTXC,1.052557,74.3,70.59
2026-05-28,SYSTMTXC,0.972037,64.31,66.16
2026-06-26,SYSTMTXC,1.022229,64.38,62.98
2026-05-28,TAALTECH,0.962297,3190.4,3315.4
2026-06-26,TAALTECH,1.068083,3409.0,3191.7
2026-01-15,TAC,0.948746,699.7,737.5
2026-03-03,TAC,0.971116,381.6,392.95
2026-03-26,TAC,0.960267,416.9,434.15
2026-03-31,TAC,1.0518,419.3,398.65
2026-04-03,TAC,0.909091,438.5,482.35
2026-04-14,TAC,1.042291,566.85,543.85
2026-06-26,TAC,1.024807,398.65,389.0
2026-02-02,TAINWALCHM,0.954986,172.27,180.39
2026-03-03,TAINWALCHM,1.090445,209.18,191.83
2026-05-01,TAINWALCHM,1.032114,207.94,201.47
2026-05-28,TAINWALCHM,0.976619,201.33,206.15
2026-01-26,TAJGVK,1.043161,372.2,356.8
2026-03-03,TAJGVK,1.036253,357.3,344.8
2026-03-26,TAJGVK,0.936221,292.85,312.8
2026-05-01,TAJGVK,0.970507,315.9,325.5
2025-10-22,TAKE,0.952739,21.57,22.64
2025-11-05,TAKE,0.95266,22.74,23.87
2026-01-26,TAKE,1.038703,39.72,38.24
2026-02-02,TAKE,1.027443,42.68,41.54
2026-03-03,TAKE,1.052605,42.22,40.11
2026-05-01,TAKE,1.020379,43.56,42.69
2026-06-26,TAKE,1.036759,29.05,28.02
2026-01-15,TALBROAUTO,0.965205,266.3,275.9
2026-01-26,TALBROAUTO,1.025979,252.75,246.35
2026-03-03,TALBROAUTO,1.024467,259.6,253.4
2026-03-26,TALBROAUTO,0.93784,224.05,238.9
2026-05-01,TALBROAUTO,0.964587,320.87,332.65
2026-06-26,TALBROAUTO,0.949938,386.15,406.5
2026-05-01,TAMBOLIIN,1.034655,155.25,150.05
2026-05-28,TAMBOLIIN,1.034358,179.43,173.47
2026-06-26,TAMBOLIIN,0.951554,214.68,225.61
2026-01-26,TANKUP,1.052607,665.3,632.05
2026-03-03,TANKUP,1.020339,511.7,501.5
2026-03-31,TANKUP,1.049248,418.65,399.0
2026-04-03,TANKUP,0.952592,418.95,439.8
2026-05-28,TANKUP,0.957082,702.45,733.95
2026-01-15,TANLA,1.030306,498.05,483.4
2026-01-26,TANLA,0.932017,448.3,481.0
2026-03-03,TANLA,1.030461,455.0,441.55
2026-03-31,TANLA,1.055637,398.45,377.45
2026-04-14,TANLA,1.02967,475.45,461.75
2026-05-01,TANLA,1.054693,539.95,511.95
2026-01-26,TAPIFRUIT,0.9375,60.0,64.0
2026-03-03,TAPIFRUIT,1.052632,60.0,57.0
2026-03-31,TAPIFRUIT,1.051237,59.5,56.6
2026-05-01,TAPIFRUIT,0.967213,56.05,57.95
2026-05-28,TAPIFRUIT,1.032609,57.0,55.2
2025-10-22,TARACHAND,0.961534,87.24,90.73
2025-11-05,TARACHAND,1.03394,87.43,84.56
2026-03-03,TARACHAND,1.024448,60.76,59.31
2026-03-26,TARACHAND,0.958419,55.78,58.2
2026-04-03,TARACHAND,0.967193,56.31,58.22
2026-04-14,TARACHAND,1.026781,63.26,61.61
2026-05-01,TARACHAND,1.02729,65.5,63.76
2026-05-28,TARACHAND,1.031069,57.08,55.36
2026-06-26,TARACHAND,1.031338,58.91,57.12
2025-10-22,TARAPUR,1.05286,36.45,34.62
2026-02-02,TARAPUR,1.049751,29.54,28.14
2026-03-31,TARAPUR,1.052217,25.39,24.13
2026-05-01,TARAPUR,0.971205,23.61,24.31
2025-11-05,TARC,1.027166,161.83,157.55
2026-01-26,TARC,1.038454,162.03,156.03
2026-03-03,TARC,1.021262,146.5,143.45
2026-03-26,TARC,0.973766,119.52,122.74
2026-03-31,TARC,1.066493,119.01,111.59
2025-11-05,TARIL,1.061955,444.8,418.85
2026-01-15,TARIL,1.020308,271.3,265.9
2026-01-26,TARIL,1.040645,241.95,232.5
2026-03-31,TARIL,1.069982,272.15,254.35
2026-04-14,TARIL,0.966352,281.45,291.25
2026-05-01,TARIL,0.967983,323.5,334.2
2025-11-05,TARMAT,0.975502,50.97,52.25
2026-01-15,TARMAT,1.032486,54.03,52.33
2026-03-26,TARMAT,0.961207,53.52,55.68
2026-03-31,TARMAT,1.052496,53.13,50.48
2026-04-03,TARMAT,0.953308,52.88,55.47
2026-01-26,TARSONS,1.022346,203.59,199.14
2026-03-31,TARSONS,1.061096,176.63,166.46
2026-04-14,TARSONS,0.977621,196.58,201.08
2026-05-01,TARSONS,0.957894,210.66,219.92
2026-05-28,TARSONS,1.026514,220.68,214.98
2026-01-26,TASTYBITE,1.023437,7161.5,6997.5
2026-03-03,TASTYBITE,1.022293,7199.5,7042.5
2026-03-31,TASTYBITE,1.041718,6804.5,6532.0
2026-03-31,TATACAP,1.05,320.25,305.0
2026-05-01,TATACAP,0.975837,325.1,333.15
2026-05-28,TATACAP,1.021263,317.0,310.4
2026-06-26,TATACAP,0.973601,354.05,363.65
2026-01-26,TATACHEM,1.022635,729.65,713.5
2026-03-26,TATACHEM,0.972649,608.1,625.2
2026-03-31,TATACHEM,1.037891,605.35,583.25
2026-04-03,TATACHEM,0.930741,606.75,651.9
2026-04-14,TATACHEM,0.961399,689.9,717.6
2026-06-26,TATACHEM,0.976079,728.35,746.2
2026-02-02,TATACOMM,1.021904,1604.9,1570.5
2026-03-03,TATACOMM,1.034315,1597.5,1544.5
2026-03-26,TATACOMM,0.970686,1407.3,1449.8
2026-03-31,TATACOMM,1.037391,1398.3,1347.9
2026-05-28,TATACOMM,1.021611,2009.1,1966.6
2026-02-02,TATACONSUM,0.958903,1087.3,1133.9
2026-03-31,TATACONSUM,1.033209,1048.5,1014.8
2026-05-01,TATACONSUM,1.020444,1168.0,1144.6
2026-06-26,TATACONSUM,0.970653,1098.1,1131.3
2026-01-15,TATAELXSI,1.052316,5793.0,5505.0
2026-03-31,TATAELXSI,1.046321,4160.8,3976.6
2026-04-03,TATAELXSI,0.973074,4127.1,4241.3
2026-01-26,TATAGOLD,0.973896,14.55,14.94
2026-02-02,TATAGOLD,0.940393,14.83,15.77
2026-03-03,TATAGOLD,0.951204,15.4,16.19
2026-03-26,TATAGOLD,0.970651,13.56,13.97
2026-03-31,TATAGOLD,0.975248,13.79,14.14
2026-04-03,TATAGOLD,1.021201,14.45,14.15
2026-06-26,TATAGOLD,1.023704,13.82,13.5
2025-10-22,TATAINVEST,0.92,805.0,875.0
2026-01-26,TATAINVEST,1.026664,619.9,603.8
2026-02-02,TATAINVEST,0.970541,604.55,622.9
2026-03-03,TATAINVEST,1.027693,658.7,640.95
2026-03-31,TATAINVEST,1.048693,567.5,541.15
2026-04-14,TATAINVEST,0.933329,665.65,713.2
2026-01-26,TATAPOWER,1.023316,353.3,345.25
2026-02-02,TATAPOWER,0.967376,354.35,366.3
2026-03-03,TATAPOWER,1.024976,377.55,368.35
2026-04-14,TATAPOWER,0.975095,399.35,409.55
2026-01-15,TATASTEEL,0.964703,182.57,189.25
2026-02-02,TATASTEEL,0.959872,185.38,193.13
2026-03-26,TATASTEEL,0.970201,190.79,196.65
2026-05-01,TATASTEEL,1.021385,215.88,211.36
2026-01-15,TATATECH,1.021031,660.25,646.65
2026-03-26,TATATECH,0.975269,530.4,543.85
2026-03-31,TATATECH,1.059211,539.35,509.2
2025-10-22,TATSILV,1.020819,15.2,14.89
2025-12-25,TATSILV,0.964722,20.51,21.26
2026-01-15,TATSILV,0.942687,25.33,26.87
2026-01-26,TATSILV,0.949359,28.12,29.62
2026-02-02,TATSILV,0.900229,27.52,30.57
2026-03-03,TATSILV,0.920675,25.65,27.86
2026-03-26,TATSILV,0.968304,21.69,22.4
2026-03-31,TATSILV,0.979945,21.5,21.94
2026-04-03,TATSILV,1.039563,22.86,21.99
2026-06-26,TATSILV,1.030447,21.66,21.02
2025-11-05,TATVA,0.9243,1412.7,1528.4
2025-12-25,TATVA,1.027342,1394.0,1356.9
2026-01-26,TATVA,1.100813,1273.2,1156.6
2026-02-02,TATVA,0.94455,1090.2,1154.2
2026-03-03,TATVA,1.045369,1223.5,1170.4
2026-03-31,TATVA,1.0477,1102.6,1052.4
2026-06-26,TATVA,1.021597,1206.2,1180.7
2025-10-22,TAURIAN,0.973164,330.0,339.1
2026-02-02,TAURIAN,0.972817,245.15,252.0
2026-03-31,TAURIAN,1.028283,203.6,198.0
2026-04-03,TAURIAN,0.967742,210.0,217.0
2026-05-01,TAURIAN,1.0307,263.55,255.7
2026-05-28,TAURIAN,1.037566,294.15,283.5
2025-10-22,TBI,0.976605,89.75,91.9
2025-12-25,TBI,0.906695,86.0,94.85
2026-01-26,TBI,1.027937,80.95,78.75
2026-02-02,TBI,0.968643,71.05,73.35
2026-03-03,TBI,1.022776,71.85,70.25
2026-03-26,TBI,0.969497,58.8,60.65
2026-03-31,TBI,1.024201,59.25,57.85
2026-04-14,TBI,0.943051,69.55,73.75
2026-05-01,TBI,1.041667,70.0,67.2
2026-05-28,TBI,0.978836,64.75,66.15
2026-06-26,TBI,1.033205,66.9,64.75
2025-11-05,TBOTEK,0.94185,1496.6,1589.0
2026-03-03,TBOTEK,1.042702,1225.8,1175.6
2026-03-26,TBOTEK,0.971478,1059.3,1090.4
2026-03-31,TBOTEK,1.044831,1104.7,1057.3
2026-01-26,TBZ,1.032491,168.74,163.43
2026-02-02,TBZ,0.960336,154.23,160.6
2026-03-03,TBZ,1.040028,147.06,141.4
2026-03-31,TBZ,1.065465,118.81,111.51
2026-06-26,TBZ,1.02052,189.48,185.67
2026-03-03,TCC,1.041099,447.1,429.45
2026-03-26,TCC,0.948663,352.95,372.05
2026-03-31,TCC,1.067098,346.7,324.9
2026-05-01,TCC,0.974487,381.95,391.95
2026-02-02,TCI,1.029605,1095.5,1064.0
2026-03-03,TCI,1.028358,1004.5,976.8
2026-03-26,TCI,0.974321,914.4,938.5
2026-03-31,TCI,1.020693,942.1,923.0
2026-04-03,TCI,0.893403,929.05,1039.9
2026-04-14,TCI,1.03048,1012.55,982.6
2026-02-02,TCIEXP,0.970263,526.95,543.1
